,HH_ID,I_Cookstove__id,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13a,I13b,I14__111,I14__1,I14__2,I14__3,I14__4,I14__5,I14__6,I14__7,I14__8,I14__9,I14__10,I14__11,I14__12,I15,I16,I16_oth,I17,I18,I19a,I19b,I20a,I20b,I21,I22,I23,I24,I25,I26,I27,I31__1,I31__2,I31__3,I31__4,I31__5,I31__6,I31__7,I31__8,I31__9,I32,I32_oth,I33,I35,I36a,I36b,interview__key
1057,3009506762301.0,1,Manufactured Stove Traditional,"Purchased, upfront",Head,600.0,,No,Blacksmith,200.0,,1.0,12,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,No,,Wood purchased,Not applicable,Always available,,60,7,3,30,60,120,2,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,200,,17-92-00-26
1058,3009506762501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,1,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,10,7,2,25,0,75,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1800,,09-46-96-65
1059,3009506762601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,5,7,3,35,95,65,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,750,,62-82-90-55
1060,3009506762903.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Garbage,Not applicable,Always available,,1,7,2,25,35,60,11,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,48-86-31-95
1061,3009516500201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Wood purchased,Mostly available,Sometimes available,30,7,2,40,80,0,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,2000.0,47-88-08-95
1062,3009516500301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,50,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,35,7,16,40,0,80,2,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2000,,36-32-89-00
1063,3009516500601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Always available,,5,7,3,70,110,50,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,15-10-73-01
1064,3009516501101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,11,7,3,60,50,90,20,No,No,No,No,No,No,No,Yes,No,Yes,,Yes,Yes,500,,28-42-06-08
1065,3009516501401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,17,7,4,120,70,120,50,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,14-21-49-11
1066,3009516501601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Always available,,10,7,3,15,60,45,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,76-23-46-38
1067,3009516501602.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,2,70,0,30,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,,95-54-90-89
1068,3009516501901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,4,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Wood collected,Always available,Sometimes available,5,7,2,30,0,50,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,0.0,12-47-48-16
1069,3009516502001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,,,Wood purchased,Wood collected,Always available,Always available,2,5,3,1,1,1,1,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1200,1200.0,82-53-27-85
1070,3009516502305.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Animal Waste/Dung,Always available,Sometimes available,2,1,2,1,0,1,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,100,0.0,56-08-50-59
1071,3009516502401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,1,1,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Wood purchased,Sometimes available,Mostly available,3,1,1,1,0,0,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,350,1400.0,70-24-55-82
1072,3009516502701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,11,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Mostly available,,10,7,7,60,120,70,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,50-28-96-97
1073,3009516502702.0,1,3-Stone/Open Fire Stove,,,,,,,,,,14,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Mostly available,,20,7,3,30,120,70,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,27-84-05-50
1074,3009516502901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,10,7,3,30,180,80,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1040,,47-89-26-81
1075,3010516320101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Garbage/plastic,Always available,Sometimes available,35,7,3,50,50,100,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,93-54-13-60
1076,3010516320301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Garbage/plastic,Always available,Mostly available,17,7,2,30,80,50,25,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,70-15-83-40
1077,3010516320302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,50,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Garbage/plastic,Always available,Mostly available,20,7,3,60,70,50,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,21-38-51-32
1078,3010516320802.0,1,3-Stone/Open Fire Stove,,,,,,,,,,16,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Always available,,80,7,1,0,0,80,0,No,No,No,No,Yes,No,Yes,No,No,No,,Yes,Yes,0,,18-04-54-47
1079,3010516320803.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Garbage/plastic,Always available,Sometimes available,120,7,7,0,120,0,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,75-93-76-73
1080,3010516321301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,40,9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Mostly available,,3,7,3,20,60,120,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2100,,09-33-62-62
1081,3010516321401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,29,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Not applicable,Always available,,6,7,2,0,25,60,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,63-83-87-86
1082,3010516321601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,37,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Always available,,7,7,2,31,0,57,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,68-14-91-74
1083,3010516321602.0,1,Manufactured Stove Traditional,Receive for free,,,Friend/ relative,No,nil,200.0,,1.0,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Charcoal,Always available,Always available,2,7,3,1,1,1,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,200.0,89-56-38-89
1084,3010516322301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Wood collected,Mostly available,Always available,3,7,3,1,1,1,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1200,0.0,68-00-22-70
1085,3010516322302.0,1,Manufactured Stove Traditional,Receive for free,,,Friend/ relative,No,No manufacturer name and model,200.0,,1.0,10,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Charcoal,Not applicable,Always available,,10,7,3,1,1,1,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1700,,75-40-76-00
1086,3010516322401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Always available,,5,7,3,10,60,120,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,09-83-21-41
1087,3010516322501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,14,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Mostly available,,5,7,2,10,60,120,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,93-22-42-28
1088,3010516322601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Mostly available,,5,7,3,30,120,180,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,95-56-53-45
1089,3013515720101.0,1,Koresone Stove,"Purchased, upfront",Wife/Spouse,4500.0,,No,LG,800.0,,1.0,9,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,,,Kerosene,Not applicable,Always available,,1,7,3,20,70,90,35,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,7000,,59-37-31-32
1090,3013515720201.0,1,Manufactured Stove Traditional,"Purchased, upfront",Head,280.0,,No,Man made stove,100.0,,1.0,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,5,7,2,40,60,0,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,0.0,20-17-67-68
1091,3013515720202.0,1,Manufactured Stove Traditional,"Purchased, upfront",Child/Adopted child,350.0,,No,blacksmith,150.0,,1.0,27,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,No,,Wood purchased,Garbage/plastic,Always available,Always available,5,7,3,45,75,35,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2500,0.0,12-77-89-00
1092,3013515720302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,5,7,2,45,95,0,40,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,93-49-76-41
1093,3013515720701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,27,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Wood collected,Sometimes available,Always available,3,7,3,25,65,45,0,No,No,No,No,Yes,No,No,No,No,No,,Yes,Yes,3000,0.0,97-87-64-90
1094,3013515720702.0,1,3-Stone/Open Fire Stove,,,,,,,,,,19,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Wood purchased,Always available,Always available,3,7,2,0,60,60,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,2000.0,68-82-17-40
1095,3013515720801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,25,9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,,,Wood purchased,Not applicable,Always available,,5,7,2,50,0,80,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,10-09-90-97
1096,3013515720901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,1,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Animal Waste/Dung,Sometimes available,Always available,5,7,3,30,60,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,0.0,20-04-04-67
1097,3013515721101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood purchased,Not applicable,Always available,,60,7,2,60,0,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,,86-61-50-52
1098,3013515721201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,25,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood purchased,Not applicable,Always available,,30,7,3,30,90,90,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,60-67-39-27
1099,3013515721301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,50,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,60,7,3,30,60,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,74-77-07-88
1100,3013515721401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Wood collected,Always available,Always available,3,7,3,25,30,35,8,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,0.0,37-75-41-82
1101,3013515721501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,2,7,3,15,25,29,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,400,,58-20-15-56
1102,3013515722001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,1,3,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Moveable,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,3,4,2,0,20,35,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,300,,80-07-87-81
1103,3013515722001.0,2,Koresone Stove,Receive for free,,,Friend/ relative,No,butterfly,600.0,,1.0,6,3,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,,,Kerosene,Not applicable,Sometimes available,,1,3,1,35,0,0,15,No,No,No,No,No,No,No,No,Yes,,,No,,570,,80-07-87-81
1104,3019504480101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,13,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,2,7,2,49,0,81,1,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,0.0,24-32-54-89
1105,3019504480201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,3,7,3,38,65,69,17,No,No,No,No,No,No,Yes,No,No,Yes,,Yes,Yes,0,0.0,48-05-65-10
1106,3019504480302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,11,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,2,7,3,30,60,67,20,No,No,No,No,No,No,Yes,No,No,Yes,,Yes,Yes,0,0.0,32-57-06-73
1107,3019504480401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood collected,Not applicable,Always available,,1,7,7,30,0,60,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,100,,71-17-40-69
1108,3019504480501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood purchased,Not applicable,Always available,,1,7,3,30,60,90,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,25000,,51-61-70-02
1109,3019504480601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood purchased,Not applicable,Always available,,10,7,3,60,60,90,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2500,,66-75-99-25
1110,3019504480802.0,1,3-Stone/Open Fire Stove,,,,,,,,,,17,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Mostly available,2,7,3,20,60,120,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,0.0,89-80-01-31
1111,3019504481001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,40,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Wood collected,Mostly available,Always available,5,7,3,30,90,90,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,93-55-11-94
1112,3019504481201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,48,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Wood collected,Mostly available,Mostly available,5,7,2,60,0,80,0,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,1200,0.0,68-84-39-59
1113,3019504481202.0,1,3-Stone/Open Fire Stove,,,,,,,,,,25,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Wood collected,Mostly available,Always available,5,7,2,35,0,60,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,750,0.0,13-67-57-53
1114,3019504481302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,3,7,3,35,75,90,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,32-54-26-68
1115,3019504481602.0,1,3-Stone/Open Fire Stove,,,,,,,,,,35,7,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Wood collected,Always available,Always available,3,7,3,25,65,30,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,7500,0.0,99-27-61-79
1116,3019504481604.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Wood purchased,Mostly available,Mostly available,5,7,3,51,68,91,0,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,500.0,10-62-40-32
1117,3019504481802.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,5,7,3,39,58,69,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,28-84-97-05
1118,3019507740201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,28,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Mostly available,,5,7,3,15,120,180,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,61-56-75-59
1119,3019507740801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,9,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Mostly available,,5,7,3,30,120,180,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,40-72-54-12
1120,3019507741101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Always available,,5,7,3,15,120,180,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,96-52-09-11
1121,3019507741201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Crop Residue/Plant Biomass,Not applicable,Always available,,1,7,7,1,0,1,2,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,28-58-97-26
1122,3019507741301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Not applicable,Always available,,2,1,3,1,1,1,7,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,40-31-02-54
1123,3019507741502.0,1,3-Stone/Open Fire Stove,,,,,,,,,,11,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,2,7,7,1,1,1,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,,77-03-60-23
1124,3019507741701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,31,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Mostly available,,4,7,3,30,50,120,0,No,No,No,No,No,No,No,Yes,No,Yes,,Yes,Yes,0,,47-62-01-16
1125,3019507742102.0,1,3-Stone/Open Fire Stove,,,,,,,,,,3,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Mostly available,,6,7,3,15,45,95,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,77-22-75-47
1126,3019507742302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Mostly available,,5,7,2,40,0,60,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,93-66-26-49
1127,3019507742801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,11,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Wood collected,Mostly available,Mostly available,120,7,2,50,120,0,120,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,700,0.0,62-45-50-67
1128,3019507742802.0,1,3-Stone/Open Fire Stove,,,,,,,,,,25,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Wood collected,Always available,Sometimes available,100,7,7,0,0,90,0,No,No,No,No,Yes,Yes,Yes,No,No,No,,Yes,Yes,350,0.0,86-88-73-46
1129,3019507742901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Garbage/plastic,Always available,Mostly available,12,7,3,60,110,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,0.0,37-96-93-79
1130,3019507743001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,26,7,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Wood collected,Always available,Mostly available,20,7,3,60,50,80,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,0.0,61-86-12-52
1131,3019507743102.0,1,3-Stone/Open Fire Stove,,,,,,,,,,18,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,17,7,3,65,80,20,25,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1800,,25-44-11-64
1132,3020519700301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,5,7,3,25,60,60,15,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,,59-37-13-24
1133,3020519700801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,8,7,3,50,60,60,0,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,,63-58-79-87
1134,3020519701102.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,30,7,3,60,120,180,0,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,800,,14-82-60-30
1135,3020519701401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,14,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,20,7,3,60,120,180,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2000,0.0,41-05-42-04
1136,3020519701601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Mostly available,15,7,3,120,180,180,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,37-99-70-44
