,HHID,Item,L3
15770,04220202602009,9,0.0
15771,04220202602009,10,0.0
15772,04220202602009,11,0.0
15773,04220202602009,12,0.0
15774,04220202602009,13,0.0
15775,04220202602009,14,-888.0
15776,04220202602010,1,1300.0
15777,04220202602010,2,2000.0
15778,04220202602010,3,70.0
15779,04220202602010,4,800.0
15780,04220202602010,5,0.0
15781,04220202602010,6,0.0
15782,04220202602010,7,0.0
15783,04220202602010,8,0.0
15784,04220202602010,9,0.0
15785,04220202602010,10,0.0
15786,04220202602010,11,0.0
15787,04220202602010,12,0.0
15788,04220202602010,13,0.0
15789,04220202602010,14,-888.0
15790,04220202602011,1,0.0
15791,04220202602011,2,1500.0
15792,04220202602011,3,50.0
15793,04220202602011,4,0.0
15794,04220202602011,5,0.0
15795,04220202602011,6,0.0
15796,04220202602011,7,0.0
15797,04220202602011,8,40.0
15798,04220202602011,9,0.0
15799,04220202602011,10,0.0
15800,04220202602011,11,0.0
15801,04220202602011,12,0.0
15802,04220202602011,13,0.0
15803,04220202602011,14,-888.0
15804,04220202602012,1,3900.0
15805,04220202602012,2,1500.0
15806,04220202602012,3,600.0
15807,04220202602012,4,540.0
15808,04220202602012,5,1300.0
15809,04220202602012,6,0.0
15810,04220202602012,7,0.0
15811,04220202602012,8,150.0
15812,04220202602012,9,0.0
15813,04220202602012,10,0.0
15814,04220202602012,11,0.0
15815,04220202602012,12,0.0
15816,04220202602012,13,50000.0
15817,04220202602012,14,-888.0
15818,04220800303001,1,300.0
15819,04220800303001,2,1000.0
15820,04220800303001,3,350.0
15821,04220800303001,4,0.0
15822,04220800303001,5,0.0
15823,04220800303001,6,0.0
15824,04220800303001,7,0.0
15825,04220800303001,8,40.0
15826,04220800303001,9,0.0
15827,04220800303001,10,0.0
15828,04220800303001,11,0.0
15829,04220800303001,12,0.0
15830,04220800303001,13,0.0
15831,04220800303001,14,0.0
15832,04220800303002,1,400.0
15833,04220800303002,2,1000.0
15834,04220800303002,3,350.0
15835,04220800303002,4,0.0
15836,04220800303002,5,100.0
15837,04220800303002,6,0.0
15838,04220800303002,7,0.0
15839,04220800303002,8,50.0
15840,04220800303002,9,0.0
15841,04220800303002,10,0.0
15842,04220800303002,11,0.0
15843,04220800303002,12,0.0
15844,04220800303002,13,0.0
15845,04220800303002,14,0.0
15846,04220800303003,1,200.0
15847,04220800303003,2,1000.0
15848,04220800303003,3,400.0
15849,04220800303003,4,0.0
15850,04220800303003,5,100.0
15851,04220800303003,6,0.0
15852,04220800303003,7,0.0
15853,04220800303003,8,50.0
15854,04220800303003,9,0.0
15855,04220800303003,10,0.0
15856,04220800303003,11,0.0
15857,04220800303003,12,0.0
15858,04220800303003,13,0.0
15859,04220800303003,14,0.0
15860,04220800303004,1,450.0
15861,04220800303004,2,1000.0
15862,04220800303004,3,350.0
15863,04220800303004,4,0.0
15864,04220800303004,5,0.0
15865,04220800303004,6,0.0
15866,04220800303004,7,0.0
15867,04220800303004,8,40.0
15868,04220800303004,9,0.0
15869,04220800303004,10,0.0
15870,04220800303004,11,0.0
15871,04220800303004,12,0.0
15872,04220800303004,13,0.0
15873,04220800303004,14,0.0
15874,04220800303005,1,250.0
15875,04220800303005,2,1000.0
15876,04220800303005,3,400.0
15877,04220800303005,4,0.0
15878,04220800303005,5,0.0
15879,04220800303005,6,60.0
15880,04220800303005,7,0.0
15881,04220800303005,8,0.0
15882,04220800303005,9,0.0
15883,04220800303005,10,0.0
15884,04220800303005,11,0.0
15885,04220800303005,12,0.0
15886,04220800303005,13,0.0
15887,04220800303005,14,0.0
15888,04220800303006,1,500.0
15889,04220800303006,2,1000.0
15890,04220800303006,3,450.0
15891,04220800303006,4,0.0
15892,04220800303006,5,0.0
15893,04220800303006,6,0.0
15894,04220800303006,7,0.0
15895,04220800303006,8,30.0
15896,04220800303006,9,0.0
15897,04220800303006,10,0.0
15898,04220800303006,11,0.0
15899,04220800303006,12,0.0
15900,04220800303006,13,0.0
15901,04220800303006,14,0.0
15902,04220800303007,1,300.0
15903,04220800303007,2,650.0
15904,04220800303007,3,2500.0
15905,04220800303007,4,150.0
15906,04220800303007,5,-888.0
15907,04220800303007,6,150.0
15908,04220800303007,7,1800.0
15909,04220800303007,8,80.0
15910,04220800303007,9,-888.0
15911,04220800303007,10,-888.0
15912,04220800303007,11,-888.0
15913,04220800303007,12,350.0
15914,04220800303007,13,-888.0
15915,04220800303007,14,-888.0
15916,04220800303008,1,350.0
15917,04220800303008,2,150.0
15918,04220800303008,3,650.0
15919,04220800303008,4,120.0
15920,04220800303008,5,-888.0
15921,04220800303008,6,250.0
15922,04220800303008,7,-888.0
15923,04220800303008,8,-888.0
15924,04220800303008,9,-888.0
15925,04220800303008,10,-888.0
15926,04220800303008,11,-888.0
15927,04220800303008,12,-888.0
15928,04220800303008,13,6000.0
15929,04220800303008,14,-888.0
15930,04220800303009,1,-888.0
15931,04220800303009,2,250.0
15932,04220800303009,3,500.0
15933,04220800303009,4,120.0
15934,04220800303009,5,-888.0
15935,04220800303009,6,50.0
15936,04220800303009,7,-888.0
15937,04220800303009,8,45.0
15938,04220800303009,9,-888.0
15939,04220800303009,10,-888.0
15940,04220800303009,11,-888.0
15941,04220800303009,12,-888.0
15942,04220800303009,13,1500.0
15943,04220800303009,14,-888.0
15944,04220800303010,1,250.0
15945,04220800303010,2,150.0
15946,04220800303010,3,850.0
15947,04220800303010,4,150.0
15948,04220800303010,5,150.0
15949,04220800303010,6,60.0
15950,04220800303010,7,-888.0
15951,04220800303010,8,50.0
15952,04220800303010,9,0.0
15953,04220800303010,10,0.0
15954,04220800303010,11,0.0
15955,04220800303010,12,-888.0
15956,04220800303010,13,6000.0
15957,04220800303010,14,-888.0
15958,04220800303011,1,-888.0
15959,04220800303011,2,150.0
15960,04220800303011,3,850.0
15961,04220800303011,4,120.0
15962,04220800303011,5,-888.0
15963,04220800303011,6,120.0
15964,04220800303011,7,-888.0
15965,04220800303011,8,50.0
15966,04220800303011,9,-888.0
15967,04220800303011,10,-888.0
15968,04220800303011,11,-888.0
15969,04220800303011,12,350.0
15970,04220800303011,13,3500.0
15971,04220800303011,14,-888.0
15972,04220800303012,1,650.0
15973,04220800303012,2,-888.0
15974,04220800303012,3,2500.0
15975,04220800303012,4,250.0
15976,04220800303012,5,350.0
15977,04220800303012,6,-888.0
15978,04220800303012,7,-888.0
15979,04220800303012,8,25.0
15980,04220800303012,9,-888.0
15981,04220800303012,10,-888.0
15982,04220800303012,11,-888.0
15983,04220800303012,12,350.0
15984,04220800303012,13,6500.0
15985,04220800303012,14,-888.0
15986,04221700103001,1,5500.0
15987,04221700103001,2,3500.0
15988,04221700103001,3,5000.0
15989,04221700103001,4,150.0
15990,04221700103001,5,0.0
15991,04221700103001,6,6500.0
15992,04221700103001,7,1500.0
15993,04221700103001,8,300.0
15994,04221700103001,9,0.0
15995,04221700103001,10,0.0
15996,04221700103001,11,0.0
15997,04221700103001,12,500.0
15998,04221700103001,13,0.0
15999,04221700103001,14,0.0
16000,04221700103002,1,7500.0
16001,04221700103002,2,3000.0
16002,04221700103002,3,6000.0
16003,04221700103002,4,1500.0
16004,04221700103002,5,15.0
16005,04221700103002,6,800.0
16006,04221700103002,7,1900.0
16007,04221700103002,8,600.0
16008,04221700103002,9,0.0
16009,04221700103002,10,0.0
16010,04221700103002,11,0.0
16011,04221700103002,12,0.0
16012,04221700103002,13,0.0
16013,04221700103002,14,0.0
16014,04221700103003,1,10000.0
16015,04221700103003,2,3000.0
16016,04221700103003,3,4500.0
16017,04221700103003,4,310.0
16018,04221700103003,5,0.0
16019,04221700103003,6,0.0
16020,04221700103003,7,6500.0
16021,04221700103003,8,450.0
16022,04221700103003,9,0.0
16023,04221700103003,10,0.0
16024,04221700103003,11,0.0
16025,04221700103003,12,0.0
16026,04221700103003,13,0.0
16027,04221700103003,14,0.0
16028,04221700103004,1,3500.0
16029,04221700103004,2,3000.0
16030,04221700103004,3,7500.0
16031,04221700103004,4,1000.0
16032,04221700103004,5,0.0
16033,04221700103004,6,200.0
16034,04221700103004,7,500.0
16035,04221700103004,8,300.0
16036,04221700103004,9,0.0
16037,04221700103004,10,0.0
16038,04221700103004,11,0.0
16039,04221700103004,12,0.0
16040,04221700103004,13,0.0
16041,04221700103004,14,0.0
16042,04221700103005,1,4000.0
16043,04221700103005,2,3500.0
16044,04221700103005,3,6500.0
16045,04221700103005,4,250.0
16046,04221700103005,5,15.0
16047,04221700103005,6,500.0
16048,04221700103005,7,0.0
16049,04221700103005,8,400.0
16050,04221700103005,9,0.0
16051,04221700103005,10,0.0
16052,04221700103005,11,0.0
16053,04221700103005,12,0.0
16054,04221700103005,13,0.0
16055,04221700103005,14,0.0
16056,04221700103006,1,1500.0
16057,04221700103006,2,2000.0
16058,04221700103006,3,4000.0
16059,04221700103006,4,150.0
16060,04221700103006,5,20.0
16061,04221700103006,6,300.0
16062,04221700103006,7,0.0
16063,04221700103006,8,150.0
16064,04221700103006,9,0.0
16065,04221700103006,10,0.0
16066,04221700103006,11,0.0
16067,04221700103006,12,0.0
16068,04221700103006,13,0.0
16069,04221700103006,14,0.0
16070,04221700103007,1,2000.0
16071,04221700103007,2,2500.0
16072,04221700103007,3,5500.0
16073,04221700103007,4,200.0
16074,04221700103007,5,20.0
16075,04221700103007,6,1200.0
16076,04221700103007,7,4000.0
16077,04221700103007,8,400.0
16078,04221700103007,9,0.0
16079,04221700103007,10,0.0
16080,04221700103007,11,0.0
16081,04221700103007,12,0.0
16082,04221700103007,13,0.0
16083,04221700103007,14,0.0
16084,04221700103008,1,2200.0
16085,04221700103008,2,1500.0
16086,04221700103008,3,4000.0
16087,04221700103008,4,100.0
16088,04221700103008,5,0.0
16089,04221700103008,6,150.0
16090,04221700103008,7,0.0
16091,04221700103008,8,0.0
16092,04221700103008,9,0.0
16093,04221700103008,10,0.0
16094,04221700103008,11,0.0
16095,04221700103008,12,0.0
16096,04221700103008,13,0.0
16097,04221700103008,14,0.0
16098,04221700103009,1,0.0
16099,04221700103009,2,500.0
16100,04221700103009,3,2000.0
16101,04221700103009,4,100.0
16102,04221700103009,5,0.0
16103,04221700103009,6,150.0
16104,04221700103009,7,0.0
16105,04221700103009,8,100.0
16106,04221700103009,9,0.0
16107,04221700103009,10,0.0
16108,04221700103009,11,0.0
16109,04221700103009,12,0.0
16110,04221700103009,13,0.0
16111,04221700103009,14,0.0
16112,04221700103010,1,5500.0
16113,04221700103010,2,3000.0
16114,04221700103010,3,6500.0
16115,04221700103010,4,300.0
16116,04221700103010,5,100.0
16117,04221700103010,6,4000.0
16118,04221700103010,7,1500.0
16119,04221700103010,8,800.0
16120,04221700103010,9,0.0
16121,04221700103010,10,0.0
16122,04221700103010,11,0.0
16123,04221700103010,12,0.0
16124,04221700103010,13,0.0
16125,04221700103010,14,0.0
16126,04221700103011,1,3000.0
16127,04221700103011,2,2500.0
16128,04221700103011,3,7000.0
16129,04221700103011,4,400.0
16130,04221700103011,5,0.0
16131,04221700103011,6,450.0
16132,04221700103011,7,800.0
16133,04221700103011,8,300.0
16134,04221700103011,9,0.0
16135,04221700103011,10,0.0
16136,04221700103011,11,0.0
16137,04221700103011,12,0.0
16138,04221700103011,13,0.0
16139,04221700103011,14,0.0
16140,04221700103012,1,3500.0
16141,04221700103012,2,4500.0
16142,04221700103012,3,6000.0
16143,04221700103012,4,120.0
16144,04221700103012,5,0.0
16145,04221700103012,6,500.0
16146,04221700103012,7,1500.0
16147,04221700103012,8,400.0
16148,04221700103012,9,0.0
16149,04221700103012,10,0.0
16150,04221700103012,11,0.0
16151,04221700103012,12,0.0
16152,04221700103012,13,0.0
16153,04221700103012,14,0.0
16154,04230200302001,1,400.0
16155,04230200302001,2,350.0
16156,04230200302001,3,350.0
16157,04230200302001,4,0.0
16158,04230200302001,5,150.0
16159,04230200302001,6,0.0
16160,04230200302001,7,0.0
16161,04230200302001,8,0.0
16162,04230200302001,9,0.0
16163,04230200302001,10,0.0
16164,04230200302001,11,0.0
16165,04230200302001,12,0.0
16166,04230200302001,13,0.0
16167,04230200302001,14,0.0
16168,04230200302002,1,650.0
16169,04230200302002,2,120.0
16170,04230200302002,3,650.0
16171,04230200302002,4,150.0
16172,04230200302002,5,250.0
16173,04230200302002,6,120.0
16174,04230200302002,7,-888.0
16175,04230200302002,8,60.0
16176,04230200302002,9,-888.0
16177,04230200302002,10,-888.0
16178,04230200302002,11,-888.0
16179,04230200302002,12,500.0
16180,04230200302002,13,6000.0
16181,04230200302002,14,-888.0
16182,04230200302003,1,0.0
16183,04230200302003,2,450.0
16184,04230200302003,3,350.0
16185,04230200302003,4,0.0
16186,04230200302003,5,100.0
16187,04230200302003,6,0.0
16188,04230200302003,7,0.0
16189,04230200302003,8,0.0
16190,04230200302003,9,0.0
16191,04230200302003,10,0.0
16192,04230200302003,11,0.0
16193,04230200302003,12,0.0
16194,04230200302003,13,0.0
16195,04230200302003,14,0.0
16196,04230200302004,1,-888.0
16197,04230200302004,2,120.0
16198,04230200302004,3,650.0
16199,04230200302004,4,120.0
16200,04230200302004,5,-888.0
16201,04230200302004,6,250.0
16202,04230200302004,7,1500.0
16203,04230200302004,8,120.0
16204,04230200302004,9,-888.0
16205,04230200302004,10,-888.0
16206,04230200302004,11,-888.0
16207,04230200302004,12,500.0
16208,04230200302004,13,7500.0
16209,04230200302004,14,-888.0
16210,04230200302005,1,0.0
16211,04230200302005,2,0.0
16212,04230200302005,3,10.0
16213,04230200302005,4,150.0
16214,04230200302005,5,0.0
16215,04230200302005,6,0.0
16216,04230200302005,7,0.0
16217,04230200302005,8,0.0
16218,04230200302005,9,0.0
16219,04230200302005,10,0.0
16220,04230200302005,11,0.0
16221,04230200302005,12,0.0
16222,04230200302005,13,0.0
16223,04230200302005,14,-888.0
16224,04230200302006,1,600.0
16225,04230200302006,2,2000.0
16226,04230200302006,3,400.0
16227,04230200302006,4,600.0
16228,04230200302006,5,0.0
16229,04230200302006,6,500.0
16230,04230200302006,7,0.0
16231,04230200302006,8,400.0
16232,04230200302006,9,0.0
16233,04230200302006,10,0.0
16234,04230200302006,11,0.0
16235,04230200302006,12,0.0
16236,04230200302006,13,0.0
16237,04230200302006,14,-888.0
16238,04230200302007,1,2300.0
16239,04230200302007,2,800.0
16240,04230200302007,3,300.0
16241,04230200302007,4,0.0
16242,04230200302007,5,300.0
16243,04230200302007,6,0.0
16244,04230200302007,7,0.0
16245,04230200302007,8,0.0
16246,04230200302007,9,0.0
16247,04230200302007,10,0.0
16248,04230200302007,11,0.0
16249,04230200302007,12,0.0
16250,04230200302007,13,0.0
16251,04230200302007,14,0.0
16252,04230200302008,1,0.0
16253,04230200302008,2,700.0
16254,04230200302008,3,180.0
16255,04230200302008,4,250.0
16256,04230200302008,5,1200.0
16257,04230200302008,6,0.0
16258,04230200302008,7,0.0
16259,04230200302008,8,80.0
16260,04230200302008,9,0.0
16261,04230200302008,10,0.0
16262,04230200302008,11,0.0
16263,04230200302008,12,0.0
16264,04230200302008,13,0.0
16265,04230200302008,14,0.0
16266,04230200302009,1,50.0
16267,04230200302009,2,3500.0
16268,04230200302009,3,4000.0
16269,04230200302009,4,120.0
16270,04230200302009,5,12.0
16271,04230200302009,6,0.0
16272,04230200302009,7,0.0
16273,04230200302009,8,115.0
16274,04230200302009,9,0.0
16275,04230200302009,10,0.0
16276,04230200302009,11,0.0
16277,04230200302009,12,0.0
16278,04230200302009,13,0.0
16279,04230200302009,14,0.0
16280,04230200302010,1,30.0
16281,04230200302010,2,3000.0
16282,04230200302010,3,1500.0
16283,04230200302010,4,100.0
16284,04230200302010,5,0.0
16285,04230200302010,6,0.0
16286,04230200302010,7,0.0
16287,04230200302010,8,200.0
16288,04230200302010,9,0.0
16289,04230200302010,10,0.0
16290,04230200302010,11,0.0
16291,04230200302010,12,0.0
16292,04230200302010,13,0.0
16293,04230200302010,14,0.0
16294,04230200302011,1,0.0
16295,04230200302011,2,1200.0
16296,04230200302011,3,0.0
16297,04230200302011,4,0.0
16298,04230200302011,5,0.0
16299,04230200302011,6,0.0
16300,04230200302011,7,0.0
16301,04230200302011,8,0.0
16302,04230200302011,9,0.0
16303,04230200302011,10,0.0
16304,04230200302011,11,0.0
16305,04230200302011,12,0.0
16306,04230200302011,13,0.0
16307,04230200302011,14,0.0
16308,04230200302012,1,0.0
16309,04230200302012,2,1200.0
16310,04230200302012,3,0.0
16311,04230200302012,4,0.0
16312,04230200302012,5,0.0
16313,04230200302012,6,0.0
16314,04230200302012,7,0.0
16315,04230200302012,8,0.0
16316,04230200302012,9,0.0
16317,04230200302012,10,0.0
16318,04230200302012,11,0.0
16319,04230200302012,12,0.0
16320,04230200302012,13,0.0
16321,04230200302012,14,0.0
16322,04231300304001,1,-888.0
16323,04231300304001,2,60.0
16324,04231300304001,3,1500.0
16325,04231300304001,4,120.0
16326,04231300304001,5,-888.0
16327,04231300304001,6,250.0
16328,04231300304001,7,-888.0
16329,04231300304001,8,45.0
16330,04231300304001,9,-888.0
16331,04231300304001,10,-888.0
16332,04231300304001,11,-888.0
16333,04231300304001,12,-888.0
16334,04231300304001,13,12000.0
16335,04231300304001,14,-888.0
16336,04231300304002,1,550.0
16337,04231300304002,2,350.0
16338,04231300304002,3,1600.0
16339,04231300304002,4,250.0
16340,04231300304002,5,350.0
16341,04231300304002,6,650.0
16342,04231300304002,7,1800.0
16343,04231300304002,8,150.0
16344,04231300304002,9,-888.0
16345,04231300304002,10,-888.0
16346,04231300304002,11,-888.0
16347,04231300304002,12,350.0
16348,04231300304002,13,8000.0
16349,04231300304002,14,-888.0
16350,04231300304003,1,350.0
16351,04231300304003,2,250.0
16352,04231300304003,3,2500.0
16353,04231300304003,4,120.0
16354,04231300304003,5,250.0
16355,04231300304003,6,150.0
16356,04231300304003,7,-888.0
16357,04231300304003,8,60.0
16358,04231300304003,9,0.0
16359,04231300304003,10,0.0
16360,04231300304003,11,0.0
16361,04231300304003,12,-888.0
16362,04231300304003,13,6000.0
16363,04231300304003,14,-888.0
16364,04231300304004,1,400.0
16365,04231300304004,2,2500.0
16366,04231300304004,3,0.0
16367,04231300304004,4,150.0
16368,04231300304004,5,0.0
16369,04231300304004,6,0.0
16370,04231300304004,7,0.0
16371,04231300304004,8,250.0
16372,04231300304004,9,0.0
16373,04231300304004,10,0.0
16374,04231300304004,11,0.0
16375,04231300304004,12,0.0
16376,04231300304004,13,0.0
16377,04231300304004,14,0.0
16378,04231300304005,1,350.0
16379,04231300304005,2,1500.0
16380,04231300304005,3,900.0
16381,04231300304005,4,25.0
16382,04231300304005,5,0.0
16383,04231300304005,6,0.0
16384,04231300304005,7,0.0
16385,04231300304005,8,100.0
16386,04231300304005,9,0.0
16387,04231300304005,10,0.0
16388,04231300304005,11,0.0
16389,04231300304005,12,0.0
16390,04231300304005,13,0.0
16391,04231300304005,14,0.0
16392,04231300304006,1,700.0
16393,04231300304006,2,2400.0
16394,04231300304006,3,250.0
16395,04231300304006,4,0.0
16396,04231300304006,5,0.0
16397,04231300304006,6,0.0
16398,04231300304006,7,0.0
16399,04231300304006,8,70.0
16400,04231300304006,9,0.0
16401,04231300304006,10,0.0
16402,04231300304006,11,0.0
16403,04231300304006,12,0.0
16404,04231300304006,13,0.0
16405,04231300304006,14,-888.0
16406,04231300304007,1,200.0
16407,04231300304007,2,1100.0
16408,04231300304007,3,60.0
16409,04231300304007,4,20.0
16410,04231300304007,5,0.0
16411,04231300304007,6,0.0
16412,04231300304007,7,0.0
16413,04231300304007,8,0.0
16414,04231300304007,9,0.0
16415,04231300304007,10,0.0
16416,04231300304007,11,0.0
16417,04231300304007,12,0.0
16418,04231300304007,13,0.0
16419,04231300304007,14,-888.0
16420,04231300304008,1,0.0
16421,04231300304008,2,1800.0
16422,04231300304008,3,80.0
16423,04231300304008,4,500.0
16424,04231300304008,5,0.0
16425,04231300304008,6,0.0
16426,04231300304008,7,0.0
16427,04231300304008,8,0.0
16428,04231300304008,9,0.0
16429,04231300304008,10,0.0
16430,04231300304008,11,0.0
16431,04231300304008,12,0.0
16432,04231300304008,13,0.0
16433,04231300304008,14,-888.0
16434,04231300304009,1,0.0
16435,04231300304009,2,0.0
16436,04231300304009,3,0.0
16437,04231300304009,4,0.0
16438,04231300304009,5,450.0
16439,04231300304009,6,0.0
16440,04231300304009,7,0.0
