,HHID,M_item,M_a,M_b,M_c
5626,02070200101051,11,0,,
5627,02070200101051,12,0,,
5628,02070200101051,13,0,,
5629,02070200101051,14,0,,
5630,02070200101051,15,0,,
5631,02070200101051,16,0,,
5632,02070200101051,17,0,,
5633,02070200101051,18,0,,
5634,02070200101051,19,0,,
5635,02070200101051,20,0,,
5636,02070200101051,21,2,4.0,
5637,02070200101051,22,0,,
5638,02070200101051,23,1,4.0,6.0
5639,02070200101051,24,0,,
5640,02070200101059,1,0,,
5641,02070200101059,2,0,,
5642,02070200101059,3,2,2.0,
5643,02070200101059,4,0,,
5644,02070200101059,5,0,,
5645,02070200101059,6,0,,
5646,02070200101059,7,0,,
5647,02070200101059,8,1,2.0,0.0
5648,02070200101059,9,1,2.0,
5649,02070200101059,10,0,,
5650,02070200101059,11,0,,
5651,02070200101059,12,0,,
5652,02070200101059,13,0,,
5653,02070200101059,14,0,,
5654,02070200101059,15,0,,
5655,02070200101059,16,0,,
5656,02070200101059,17,0,,
5657,02070200101059,18,0,,
5658,02070200101059,19,0,,
5659,02070200101059,20,3,2.0,
5660,02070200101059,21,0,,
5661,02070200101059,22,0,,
5662,02070200101059,23,1,2.0,5.0
5663,02070200101059,24,0,,
5664,02070200101067,1,0,,
5665,02070200101067,2,0,,
5666,02070200101067,3,2,1.0,
5667,02070200101067,4,0,,
5668,02070200101067,5,0,,
5669,02070200101067,6,0,,
5670,02070200101067,7,0,,
5671,02070200101067,8,0,,
5672,02070200101067,9,0,,
5673,02070200101067,10,0,,
5674,02070200101067,11,0,,
5675,02070200101067,12,0,,
5676,02070200101067,13,0,,
5677,02070200101067,14,0,,
5678,02070200101067,15,0,,
5679,02070200101067,16,0,,
5680,02070200101067,17,0,,
5681,02070200101067,18,0,,
5682,02070200101067,19,0,,
5683,02070200101067,20,0,,
5684,02070200101067,21,1,2.0,
5685,02070200101067,22,0,,
5686,02070200101067,23,0,,
5687,02070200101067,24,0,,
5688,02070200101075,1,0,,
5689,02070200101075,2,0,,
5690,02070200101075,3,2,2.0,
5691,02070200101075,4,0,,
5692,02070200101075,5,0,,
5693,02070200101075,6,0,,
5694,02070200101075,7,0,,
5695,02070200101075,8,0,,
5696,02070200101075,9,1,2.0,
5697,02070200101075,10,0,,
5698,02070200101075,11,0,,
5699,02070200101075,12,0,,
5700,02070200101075,13,0,,
5701,02070200101075,14,0,,
5702,02070200101075,15,0,,
5703,02070200101075,16,0,,
5704,02070200101075,17,0,,
5705,02070200101075,18,0,,
5706,02070200101075,19,0,,
5707,02070200101075,20,0,,
5708,02070200101075,21,1,2.0,
5709,02070200101075,22,0,,
5710,02070200101075,23,1,2.0,6.0
5711,02070200101075,24,0,,
5712,02070200101083,1,0,,
5713,02070200101083,2,0,,
5714,02070200101083,3,1,2.0,
5715,02070200101083,4,0,,
5716,02070200101083,5,0,,
5717,02070200101083,6,0,,
5718,02070200101083,7,0,,
5719,02070200101083,8,1,2.0,0.0
5720,02070200101083,9,0,,
5721,02070200101083,10,0,,
5722,02070200101083,11,0,,
5723,02070200101083,12,0,,
5724,02070200101083,13,0,,
5725,02070200101083,14,0,,
5726,02070200101083,15,0,,
5727,02070200101083,16,0,,
5728,02070200101083,17,0,,
5729,02070200101083,18,0,,
5730,02070200101083,19,0,,
5731,02070200101083,20,0,,
5732,02070200101083,21,1,2.0,
5733,02070200101083,22,0,,
5734,02070200101083,23,1,2.0,8.0
5735,02070200101083,24,0,,
5736,02070200101091,1,0,,
5737,02070200101091,2,0,,
5738,02070200101091,3,2,3.0,
5739,02070200101091,4,0,,
5740,02070200101091,5,0,,
5741,02070200101091,6,0,,
5742,02070200101091,7,0,,
5743,02070200101091,8,0,,
5744,02070200101091,9,1,3.0,
5745,02070200101091,10,0,,
5746,02070200101091,11,0,,
5747,02070200101091,12,0,,
5748,02070200101091,13,0,,
5749,02070200101091,14,0,,
5750,02070200101091,15,0,,
5751,02070200101091,16,0,,
5752,02070200101091,17,0,,
5753,02070200101091,18,0,,
5754,02070200101091,19,0,,
5755,02070200101091,20,2,3.0,
5756,02070200101091,21,0,,
5757,02070200101091,22,0,,
5758,02070200101091,23,1,3.0,7.0
5759,02070200101091,24,0,,
5760,02070300104005,1,0,,
5761,02070300104005,2,0,,
5762,02070300104005,3,2,2.0,
5763,02070300104005,4,0,,
5764,02070300104005,5,0,,
5765,02070300104005,6,1,2.0,7.0
5766,02070300104005,7,1,2.0,
5767,02070300104005,8,1,2.0,24.0
5768,02070300104005,9,0,,
5769,02070300104005,10,0,,
5770,02070300104005,11,0,,
5771,02070300104005,12,0,,
5772,02070300104005,13,0,,
5773,02070300104005,14,0,,
5774,02070300104005,15,0,,
5775,02070300104005,16,0,,
5776,02070300104005,17,0,,
5777,02070300104005,18,0,,
5778,02070300104005,19,0,,
5779,02070300104005,20,3,2.0,
5780,02070300104005,21,1,2.0,
5781,02070300104005,22,0,,
5782,02070300104005,23,1,3.0,6.0
5783,02070300104005,24,0,,
5784,02070300104016,1,0,,
5785,02070300104016,2,0,,
5786,02070300104016,3,2,3.0,
5787,02070300104016,4,0,,
5788,02070300104016,5,0,,
5789,02070300104016,6,1,2.0,6.0
5790,02070300104016,7,0,,
5791,02070300104016,8,1,2.0,24.0
5792,02070300104016,9,0,,
5793,02070300104016,10,0,,
5794,02070300104016,11,0,,
5795,02070300104016,12,0,,
5796,02070300104016,13,0,,
5797,02070300104016,14,0,,
5798,02070300104016,15,0,,
5799,02070300104016,16,0,,
5800,02070300104016,17,0,,
5801,02070300104016,18,0,,
5802,02070300104016,19,0,,
5803,02070300104016,20,0,,
5804,02070300104016,21,1,2.0,
5805,02070300104016,22,0,,
5806,02070300104016,23,0,,
5807,02070300104016,24,0,,
5808,02070300104027,1,2,1.0,
5809,02070300104027,2,0,,
5810,02070300104027,3,2,1.0,
5811,02070300104027,4,0,,
5812,02070300104027,5,0,,
5813,02070300104027,6,0,,
5814,02070300104027,7,0,,
5815,02070300104027,8,2,4.0,24.0
5816,02070300104027,9,0,,
5817,02070300104027,10,0,,
5818,02070300104027,11,0,,
5819,02070300104027,12,0,,
5820,02070300104027,13,0,,
5821,02070300104027,14,0,,
5822,02070300104027,15,0,,
5823,02070300104027,16,0,,
5824,02070300104027,17,0,,
5825,02070300104027,18,0,,
5826,02070300104027,19,0,,
5827,02070300104027,20,1,1.0,
5828,02070300104027,21,0,,
5829,02070300104027,22,0,,
5830,02070300104027,23,0,,
5831,02070300104027,24,1,4.0,5.0
5832,02070300104038,1,0,,
5833,02070300104038,2,0,,
5834,02070300104038,3,2,2.0,
5835,02070300104038,4,0,,
5836,02070300104038,5,0,,
5837,02070300104038,6,0,,
5838,02070300104038,7,0,,
5839,02070300104038,8,1,2.0,10.0
5840,02070300104038,9,0,,
5841,02070300104038,10,0,,
5842,02070300104038,11,0,,
5843,02070300104038,12,0,,
5844,02070300104038,13,0,,
5845,02070300104038,14,0,,
5846,02070300104038,15,0,,
5847,02070300104038,16,0,,
5848,02070300104038,17,0,,
5849,02070300104038,18,0,,
5850,02070300104038,19,0,,
5851,02070300104038,20,1,3.0,
5852,02070300104038,21,0,,
5853,02070300104038,22,0,,
5854,02070300104038,23,1,2.0,5.0
5855,02070300104038,24,0,,
5856,02070300104049,1,0,,
5857,02070300104049,2,0,,
5858,02070300104049,3,2,1.0,
5859,02070300104049,4,0,,
5860,02070300104049,5,0,,
5861,02070300104049,6,0,,
5862,02070300104049,7,0,,
5863,02070300104049,8,0,,
5864,02070300104049,9,1,1.0,
5865,02070300104049,10,0,,
5866,02070300104049,11,0,,
5867,02070300104049,12,0,,
5868,02070300104049,13,0,,
5869,02070300104049,14,0,,
5870,02070300104049,15,0,,
5871,02070300104049,16,0,,
5872,02070300104049,17,0,,
5873,02070300104049,18,0,,
5874,02070300104049,19,0,,
5875,02070300104049,20,1,2.0,
5876,02070300104049,21,0,,
5877,02070300104049,22,0,,
5878,02070300104049,23,1,2.0,9.0
5879,02070300104049,24,0,,
5880,02070300104060,1,0,,
5881,02070300104060,2,0,,
5882,02070300104060,3,2,2.0,
5883,02070300104060,4,0,,
5884,02070300104060,5,0,,
5885,02070300104060,6,1,2.0,0.0
5886,02070300104060,7,0,,
5887,02070300104060,8,1,2.0,10.0
5888,02070300104060,9,0,,
5889,02070300104060,10,0,,
5890,02070300104060,11,0,,
5891,02070300104060,12,0,,
5892,02070300104060,13,0,,
5893,02070300104060,14,0,,
5894,02070300104060,15,0,,
5895,02070300104060,16,0,,
5896,02070300104060,17,0,,
5897,02070300104060,18,0,,
5898,02070300104060,19,0,,
5899,02070300104060,20,2,2.0,
5900,02070300104060,21,0,,
5901,02070300104060,22,0,,
5902,02070300104060,23,1,2.0,8.0
5903,02070300104060,24,0,,
5904,02070300104071,1,0,,
5905,02070300104071,2,0,,
5906,02070300104071,3,1,1.0,
5907,02070300104071,4,0,,
5908,02070300104071,5,0,,
5909,02070300104071,6,0,,
5910,02070300104071,7,0,,
5911,02070300104071,8,1,2.0,10.0
5912,02070300104071,9,0,,
5913,02070300104071,10,0,,
5914,02070300104071,11,0,,
5915,02070300104071,12,0,,
5916,02070300104071,13,0,,
5917,02070300104071,14,0,,
5918,02070300104071,15,0,,
5919,02070300104071,16,0,,
5920,02070300104071,17,0,,
5921,02070300104071,18,0,,
5922,02070300104071,19,0,,
5923,02070300104071,20,0,,
5924,02070300104071,21,2,2.0,
5925,02070300104071,22,0,,
5926,02070300104071,23,0,,
5927,02070300104071,24,0,,
5928,02070300104082,1,0,,
5929,02070300104082,2,0,,
5930,02070300104082,3,1,1.0,
5931,02070300104082,4,0,,
5932,02070300104082,5,0,,
5933,02070300104082,6,0,,
5934,02070300104082,7,0,,
5935,02070300104082,8,1,4.0,12.0
5936,02070300104082,9,0,,
5937,02070300104082,10,0,,
5938,02070300104082,11,0,,
5939,02070300104082,12,0,,
5940,02070300104082,13,0,,
5941,02070300104082,14,0,,
5942,02070300104082,15,0,,
5943,02070300104082,16,0,,
5944,02070300104082,17,0,,
5945,02070300104082,18,0,,
5946,02070300104082,19,0,,
5947,02070300104082,20,0,,
5948,02070300104082,21,3,1.0,
5949,02070300104082,22,0,,
5950,02070300104082,23,1,1.0,8.0
5951,02070300104082,24,0,,
5952,02070300104093,1,0,,
5953,02070300104093,2,0,,
5954,02070300104093,3,1,4.0,
5955,02070300104093,4,0,,
5956,02070300104093,5,0,,
5957,02070300104093,6,0,,
5958,02070300104093,7,0,,
5959,02070300104093,8,1,4.0,5.0
5960,02070300104093,9,0,,
5961,02070300104093,10,0,,
5962,02070300104093,11,0,,
5963,02070300104093,12,0,,
5964,02070300104093,13,0,,
5965,02070300104093,14,0,,
5966,02070300104093,15,0,,
5967,02070300104093,16,0,,
5968,02070300104093,17,0,,
5969,02070300104093,18,0,,
5970,02070300104093,19,0,,
5971,02070300104093,20,0,,
5972,02070300104093,21,1,1.0,
5973,02070300104093,22,0,,
5974,02070300104093,23,0,,
5975,02070300104093,24,0,,
5976,02070300104104,1,0,,
5977,02070300104104,2,0,,
5978,02070300104104,3,2,2.0,
5979,02070300104104,4,0,,
5980,02070300104104,5,1,2.0,
5981,02070300104104,6,1,3.0,5.0
5982,02070300104104,7,0,,
5983,02070300104104,8,1,4.0,12.0
5984,02070300104104,9,1,3.0,
5985,02070300104104,10,0,,
5986,02070300104104,11,0,,
5987,02070300104104,12,0,,
5988,02070300104104,13,0,,
5989,02070300104104,14,0,,
5990,02070300104104,15,0,,
5991,02070300104104,16,0,,
5992,02070300104104,17,0,,
5993,02070300104104,18,0,,
5994,02070300104104,19,0,,
5995,02070300104104,20,2,2.0,
5996,02070300104104,21,0,,
5997,02070300104104,22,0,,
5998,02070300104104,23,1,2.0,6.0
5999,02070300104104,24,0,,
6000,02070300104115,1,0,,
6001,02070300104115,2,0,,
6002,02070300104115,3,1,1.0,
6003,02070300104115,4,0,,
6004,02070300104115,5,0,,
6005,02070300104115,6,0,,
6006,02070300104115,7,0,,
6007,02070300104115,8,0,,
6008,02070300104115,9,0,,
6009,02070300104115,10,0,,
6010,02070300104115,11,0,,
6011,02070300104115,12,0,,
6012,02070300104115,13,0,,
6013,02070300104115,14,0,,
6014,02070300104115,15,0,,
6015,02070300104115,16,0,,
6016,02070300104115,17,0,,
6017,02070300104115,18,0,,
6018,02070300104115,19,0,,
6019,02070300104115,20,0,,
6020,02070300104115,21,0,,
6021,02070300104115,22,0,,
6022,02070300104115,23,0,,
6023,02070300104115,24,0,,
6024,02070300104126,1,0,,
6025,02070300104126,2,0,,
6026,02070300104126,3,1,4.0,
6027,02070300104126,4,0,,
6028,02070300104126,5,0,,
6029,02070300104126,6,0,,
6030,02070300104126,7,0,,
6031,02070300104126,8,1,1.0,0.0
6032,02070300104126,9,0,,
6033,02070300104126,10,0,,
6034,02070300104126,11,0,,
6035,02070300104126,12,0,,
6036,02070300104126,13,0,,
6037,02070300104126,14,0,,
6038,02070300104126,15,0,,
6039,02070300104126,16,0,,
6040,02070300104126,17,0,,
6041,02070300104126,18,0,,
6042,02070300104126,19,0,,
6043,02070300104126,20,0,,
6044,02070300104126,21,0,,
6045,02070300104126,22,0,,
6046,02070300104126,23,0,,
6047,02070300104126,24,0,,
6048,02070300111005,1,0,,
6049,02070300111005,2,0,,
6050,02070300111005,3,3,1.0,
6051,02070300111005,4,0,,
6052,02070300111005,5,1,1.0,
6053,02070300111005,6,0,,
6054,02070300111005,7,0,,
6055,02070300111005,8,2,1.0,16.0
6056,02070300111005,9,1,1.0,
6057,02070300111005,10,0,,
6058,02070300111005,11,0,,
6059,02070300111005,12,0,,
6060,02070300111005,13,0,,
6061,02070300111005,14,0,,
6062,02070300111005,15,0,,
6063,02070300111005,16,0,,
6064,02070300111005,17,0,,
6065,02070300111005,18,0,,
6066,02070300111005,19,0,,
6067,02070300111005,20,3,4.0,
6068,02070300111005,21,0,,
6069,02070300111005,22,0,,
6070,02070300111005,23,1,1.0,6.0
6071,02070300111005,24,0,,
6072,02070300111015,1,0,,
6073,02070300111015,2,0,,
6074,02070300111015,3,1,1.0,
6075,02070300111015,4,0,,
6076,02070300111015,5,0,,
6077,02070300111015,6,0,,
6078,02070300111015,7,0,,
6079,02070300111015,8,1,4.0,15.0
6080,02070300111015,9,1,2.0,
6081,02070300111015,10,0,,
6082,02070300111015,11,0,,
6083,02070300111015,12,0,,
6084,02070300111015,13,0,,
6085,02070300111015,14,0,,
6086,02070300111015,15,0,,
6087,02070300111015,16,0,,
6088,02070300111015,17,0,,
6089,02070300111015,18,0,,
6090,02070300111015,19,0,,
6091,02070300111015,20,3,2.0,
6092,02070300111015,21,0,,
6093,02070300111015,22,0,,
6094,02070300111015,23,1,2.0,6.0
6095,02070300111015,24,0,,
6096,02070300111025,1,0,,
6097,02070300111025,2,0,,
6098,02070300111025,3,2,2.0,
6099,02070300111025,4,0,,
6100,02070300111025,5,0,,
6101,02070300111025,6,1,3.0,5.0
6102,02070300111025,7,0,,
6103,02070300111025,8,1,4.0,5.0
6104,02070300111025,9,1,2.0,
6105,02070300111025,10,0,,
6106,02070300111025,11,0,,
6107,02070300111025,12,0,,
6108,02070300111025,13,0,,
6109,02070300111025,14,0,,
6110,02070300111025,15,0,,
6111,02070300111025,16,0,,
6112,02070300111025,17,0,,
6113,02070300111025,18,0,,
6114,02070300111025,19,0,,
6115,02070300111025,20,0,,
6116,02070300111025,21,0,,
6117,02070300111025,22,0,,
6118,02070300111025,23,1,2.0,6.0
6119,02070300111025,24,6,2.0,5.0
6120,02070300111035,1,0,,
6121,02070300111035,2,0,,
6122,02070300111035,3,1,1.0,
6123,02070300111035,4,0,,
6124,02070300111035,5,0,,
6125,02070300111035,6,0,,
6126,02070300111035,7,0,,
6127,02070300111035,8,0,,
6128,02070300111035,9,0,,
6129,02070300111035,10,0,,
6130,02070300111035,11,0,,
6131,02070300111035,12,0,,
6132,02070300111035,13,0,,
6133,02070300111035,14,0,,
6134,02070300111035,15,0,,
6135,02070300111035,16,0,,
6136,02070300111035,17,0,,
6137,02070300111035,18,0,,
6138,02070300111035,19,0,,
6139,02070300111035,20,0,,
6140,02070300111035,21,0,,
6141,02070300111035,22,0,,
6142,02070300111035,23,0,,
6143,02070300111035,24,0,,
6144,02070300111045,1,0,,
6145,02070300111045,2,1,1.0,
6146,02070300111045,3,0,,
6147,02070300111045,4,0,,
6148,02070300111045,5,0,,
6149,02070300111045,6,0,,
6150,02070300111045,7,0,,
6151,02070300111045,8,1,2.0,10.0
6152,02070300111045,9,0,,
6153,02070300111045,10,0,,
6154,02070300111045,11,0,,
6155,02070300111045,12,0,,
6156,02070300111045,13,0,,
6157,02070300111045,14,0,,
6158,02070300111045,15,0,,
6159,02070300111045,16,0,,
6160,02070300111045,17,0,,
6161,02070300111045,18,0,,
6162,02070300111045,19,0,,
6163,02070300111045,20,0,,
6164,02070300111045,21,1,3.0,
6165,02070300111045,22,0,,
6166,02070300111045,23,1,2.0,0.0
6167,02070300111045,24,0,,
6168,02070300111055,1,0,,
6169,02070300111055,2,0,,
6170,02070300111055,3,1,3.0,
6171,02070300111055,4,0,,
6172,02070300111055,5,0,,
6173,02070300111055,6,0,,
6174,02070300111055,7,0,,
6175,02070300111055,8,1,2.0,10.0
6176,02070300111055,9,0,,
6177,02070300111055,10,0,,
6178,02070300111055,11,0,,
6179,02070300111055,12,0,,
6180,02070300111055,13,0,,
6181,02070300111055,14,0,,
6182,02070300111055,15,0,,
6183,02070300111055,16,0,,
6184,02070300111055,17,0,,
6185,02070300111055,18,0,,
6186,02070300111055,19,0,,
6187,02070300111055,20,0,,
6188,02070300111055,21,0,,
6189,02070300111055,22,0,,
6190,02070300111055,23,1,1.0,6.0
6191,02070300111055,24,0,,
6192,02070300111065,1,0,,
6193,02070300111065,2,0,,
6194,02070300111065,3,3,2.0,
6195,02070300111065,4,0,,
6196,02070300111065,5,0,,
6197,02070300111065,6,1,4.0,4.0
6198,02070300111065,7,0,,
6199,02070300111065,8,1,1.0,12.0
6200,02070300111065,9,1,2.0,
6201,02070300111065,10,0,,
6202,02070300111065,11,0,,
6203,02070300111065,12,0,,
6204,02070300111065,13,0,,
6205,02070300111065,14,0,,
6206,02070300111065,15,0,,
6207,02070300111065,16,0,,
6208,02070300111065,17,0,,
6209,02070300111065,18,0,,
6210,02070300111065,19,0,,
6211,02070300111065,20,0,,
6212,02070300111065,21,0,,
6213,02070300111065,22,1,2.0,8.0
6214,02070300111065,23,0,,
6215,02070300111065,24,0,,
6216,02070300111075,1,0,,
6217,02070300111075,2,0,,
6218,02070300111075,3,2,2.0,
6219,02070300111075,4,0,,
6220,02070300111075,5,0,,
6221,02070300111075,6,0,,
6222,02070300111075,7,0,,
6223,02070300111075,8,1,1.0,12.0
6224,02070300111075,9,0,,
6225,02070300111075,10,0,,
6226,02070300111075,11,0,,
6227,02070300111075,12,0,,
6228,02070300111075,13,0,,
6229,02070300111075,14,0,,
6230,02070300111075,15,0,,
6231,02070300111075,16,0,,
6232,02070300111075,17,0,,
6233,02070300111075,18,0,,
6234,02070300111075,19,0,,
6235,02070300111075,20,2,3.0,
6236,02070300111075,21,0,,
6237,02070300111075,22,1,2.0,0.0
6238,02070300111075,23,1,2.0,5.0
6239,02070300111075,24,0,,
6240,02070300111085,1,0,,
6241,02070300111085,2,0,,
6242,02070300111085,3,6,3.0,
6243,02070300111085,4,0,,
6244,02070300111085,5,0,,
6245,02070300111085,6,1,2.0,1.0
6246,02070300111085,7,1,1.0,
6247,02070300111085,8,2,4.0,24.0
6248,02070300111085,9,1,4.0,
6249,02070300111085,10,0,,
6250,02070300111085,11,0,,
6251,02070300111085,12,0,,
6252,02070300111085,13,0,,
6253,02070300111085,14,0,,
6254,02070300111085,15,0,,
6255,02070300111085,16,0,,
6256,02070300111085,17,0,,
6257,02070300111085,18,0,,
6258,02070300111085,19,0,,
6259,02070300111085,20,7,4.0,
6260,02070300111085,21,0,,
6261,02070300111085,22,0,,
6262,02070300111085,23,1,4.0,6.0
6263,02070300111085,24,0,,
6264,02070300111095,1,0,,
6265,02070300111095,2,0,,
6266,02070300111095,3,3,4.0,
6267,02070300111095,4,0,,
6268,02070300111095,5,0,,
6269,02070300111095,6,1,4.0,0.0
6270,02070300111095,7,1,4.0,
6271,02070300111095,8,1,4.0,1.0
6272,02070300111095,9,0,,
6273,02070300111095,10,0,,
6274,02070300111095,11,0,,
6275,02070300111095,12,0,,
6276,02070300111095,13,0,,
6277,02070300111095,14,0,,
6278,02070300111095,15,0,,
6279,02070300111095,16,0,,
6280,02070300111095,17,0,,
6281,02070300111095,18,0,,
6282,02070300111095,19,0,,
6283,02070300111095,20,0,,
6284,02070300111095,21,0,,
6285,02070300111095,22,0,,
6286,02070300111095,23,1,4.0,10.0
6287,02070300111095,24,0,,
6288,02070300111105,1,0,,
6289,02070300111105,2,0,,
6290,02070300111105,3,7,2.0,
6291,02070300111105,4,0,,
6292,02070300111105,5,0,,
6293,02070300111105,6,1,4.0,0.0
6294,02070300111105,7,1,4.0,
6295,02070300111105,8,4,2.0,24.0
6296,02070300111105,9,1,2.0,
6297,02070300111105,10,0,,
6298,02070300111105,11,0,,
6299,02070300111105,12,0,,
6300,02070300111105,13,0,,
6301,02070300111105,14,0,,
6302,02070300111105,15,0,,
6303,02070300111105,16,0,,
6304,02070300111105,17,0,,
6305,02070300111105,18,0,,
6306,02070300111105,19,0,,
6307,02070300111105,20,4,2.0,
6308,02070300111105,21,2,2.0,
6309,02070300111105,22,0,,
6310,02070300111105,23,1,2.0,12.0
6311,02070300111105,24,0,,
6312,02070300111115,1,0,,
6313,02070300111115,2,0,,
6314,02070300111115,3,7,3.0,
6315,02070300111115,4,0,,
6316,02070300111115,5,0,,
6317,02070300111115,6,1,2.0,8.0
6318,02070300111115,7,0,,
6319,02070300111115,8,2,3.0,24.0
6320,02070300111115,9,1,2.0,
6321,02070300111115,10,0,,
6322,02070300111115,11,0,,
6323,02070300111115,12,0,,
6324,02070300111115,13,0,,
6325,02070300111115,14,0,,
6326,02070300111115,15,0,,
6327,02070300111115,16,0,,
6328,02070300111115,17,0,,
6329,02070300111115,18,0,,
6330,02070300111115,19,0,,
6331,02070300111115,20,6,4.0,
6332,02070300111115,21,1,4.0,
6333,02070300111115,22,0,,
6334,02070300111115,23,1,3.0,8.0
6335,02070300111115,24,0,,
6336,02070300205006,1,0,,
6337,02070300205006,2,0,,
6338,02070300205006,3,3,1.0,
6339,02070300205006,4,0,,
6340,02070300205006,5,0,,
6341,02070300205006,6,0,,
6342,02070300205006,7,0,,
6343,02070300205006,8,1,4.0,1.0
6344,02070300205006,9,1,4.0,
6345,02070300205006,10,0,,
6346,02070300205006,11,0,,
6347,02070300205006,12,0,,
6348,02070300205006,13,0,,
6349,02070300205006,14,0,,
6350,02070300205006,15,0,,
6351,02070300205006,16,0,,
6352,02070300205006,17,0,,
6353,02070300205006,18,0,,
6354,02070300205006,19,0,,
6355,02070300205006,20,2,1.0,
6356,02070300205006,21,0,,
6357,02070300205006,22,0,,
6358,02070300205006,23,1,3.0,6.0
6359,02070300205006,24,0,,
6360,02070300205011,1,0,,
6361,02070300205011,2,0,,
6362,02070300205011,3,2,4.0,
6363,02070300205011,4,0,,
6364,02070300205011,5,0,,
6365,02070300205011,6,0,,
6366,02070300205011,7,0,,
6367,02070300205011,8,2,4.0,20.0
6368,02070300205011,9,1,2.0,
6369,02070300205011,10,0,,
6370,02070300205011,11,0,,
6371,02070300205011,12,0,,
